Name,Enthalpy,vDW,HBD,HBA,Lost Water entropy,Side chain conformational entropy
BDB5451,804.221,812.649,-4.28169,-4.14672,33.0,-15.24
ZINC04223931,804.223,523.555,249.642,31.0255,42.0,-12.5
ZINC02662101,804.233,771.358,24.4961,8.37843,60.0,-16.990000000000002
ZINC29812139,804.255,807.366,1.0778,-4.18818,33.0,-17.84
ZINC08767159,804.259,599.763,181.709,22.7871,66.0,-17.57
ZINC31670769,804.288,805.736,-2.94843,1.50064,33.0,-16.95
ZINC20258593,804.329,541.656,117.211,145.462,60.0,-13.450000000000001
ZINC28961397,804.342,431.67,45.4786,327.193,63.0,-20.16
ZINC20032260,804.343,780.403,11.4444,12.4954,42.0,-16.14
ZINC12625117,804.347,681.411,36.4939,86.4422,57.0,-12.24
ZINC01934120,804.373,792.109,-4.35784,16.6221,48.0,-11.99
BDB5451,804.377,752.125,24.817,27.4345,30.0,-13.11
ZINC29807993,804.385,500.764,162.932,140.689,60.0,-18.29
ZINC05227114,804.389,337.585,182.66,284.144,63.0,-12.540000000000001
ZINC28368352,804.394,808.914,-1.25998,-3.25999,27.0,-13.25
ZINC27189408,804.397,532.552,86.2808,185.564,42.0,-11.69
ZINC25004964,804.442,625.458,-4.72933,183.714,81.0,-13.89
ZINC10974118,804.499,805.011,3.80064,-4.313,78.0,-17.69
ZINC16447750,804.515,778.276,21.6683,4.57033,45.0,-9.1
ZINC29424726,804.552,551.609,7.84288,245.099,42.0,-12.44
ZINC30594800,804.554,798.756,7.32305,-1.52439,81.0,-17.31
ZINC31874377,804.569,600.002,215.975,-11.4084,33.0,-14.8
ZINC09015506,804.582,744.469,1.36379,58.7492,36.0,-16.84
ZINC29370695,804.64,699.094,-3.7706,109.317,48.0,-11.81
ZINC03000578,804.646,751.189,53.7938,-0.336447,51.0,-15.88
ZINC25113432,804.658,642.417,79.7239,82.5175,54.0,-14.55
ZINC24004811,804.658,746.559,19.6857,38.4136,57.0,-17.94
ZINC30505968,804.665,810.535,-1.08558,-4.78495,45.0,-17.11
ZINC20290348,804.665,766.566,49.0242,-10.9249,42.0,-12.88
ZINC27233669,804.667,715.305,91.0381,-1.67624,51.0,-19.21
ZINC14267627,804.685,808.344,-3.65926,0,63.0,-12.42
ZINC31843170,804.735,801.666,2.99207,0.0763452,30.0,-9.450000000000001
ZINC25245897,804.766,663.465,53.0347,88.2666,60.0,-15.370000000000001
ZINC18185425,804.768,755.225,-4.69406,54.2367,33.0,-12.46
ZINC22346935,804.786,812.522,-3.67697,-4.05968,39.0,-9.85
ZINC10911340,804.818,698.219,-3.21069,109.81,60.0,-21.11
ZINC01739471,804.826,810.335,-5.50899,0,51.0,-9.59
ZINC00753778,804.833,811.777,-4.40744,-2.53706,36.0,-10.27
ZINC25004964,804.845,284.075,148.714,372.057,63.0,-17.740000000000002
ZINC16808972,804.846,622.435,88.2312,94.18,48.0,-8.72
BDB5452,804.858,792.518,6.8709,5.46952,36.0,-18.57
ZINC15188592,804.862,600.8,104.946,99.1166,42.0,-19.580000000000002
ZINC16896176,804.867,775.853,19.924,9.09037,51.0,-17.0
ZINC05886175,804.878,661.708,4.08506,139.085,51.0,-15.88
ZINC17094519,804.881,763.792,-4.052,45.1412,45.0,-11.790000000000001
ZINC30600562,804.883,659.221,29.1006,116.561,72.0,-15.57
ZINC14635208,804.884,808.93,-1.77422,-2.27192,39.0,-11.6
ZINC25245897,804.891,511.245,77.992,215.654,57.0,-12.43
ZINC25048084,804.893,727.949,-6.48532,83.429,69.0,-14.450000000000001
ZINC21561590,804.91,740.019,-6.78031,71.6709,51.0,-13.99
ZINC10121687,804.911,622.714,23.5366,158.66,87.0,-16.75
ZINC27445499,804.92,340.483,-5.7587,470.195,48.0,-12.72
ZINC26236562,804.937,746.396,23.8428,34.6981,81.0,-16.1
ZINC19324236,804.941,774.346,7.94452,22.6504,60.0,-14.35
ZINC31952331,804.945,686.131,17.9304,100.884,36.0,-10.59
ZINC15669728,804.95,619.182,92.8056,92.9617,27.0,-13.36
ZINC18655073,804.966,655.195,146.745,3.026,66.0,-15.040000000000001
ZINC07098927,804.987,808.008,0,-3.02072,51.0,-13.31
ZINC16487833,804.989,607.89,8.41545,188.684,51.0,-14.09
ZINC02662101,805.01,589.097,-3.09497,219.008,75.0,-16.85
ZINC25245897,805.012,494.462,170.138,140.412,39.0,-14.08
ZINC18185425,805.022,645.545,17.5268,141.95,36.0,-14.15
ZINC00812995,805.027,792.197,-3.04231,15.8724,42.0,-12.42
ZINC08435259,805.056,811.439,-4.58651,-1.7964,48.0,-18.0
ZINC21048332,805.059,592.51,124.642,87.9072,57.0,-12.530000000000001
ZINC28796235,805.063,737.556,-0.498498,68.0055,42.0,-10.16
ZINC26616407,805.099,795.178,-0.888601,10.8099,27.0,-11.97
ZINC27947985,805.109,803.825,6.25476,-4.97066,72.0,-19.75
ZINC22727394,805.134,728.75,-4.61059,80.9949,57.0,-21.990000000000002
ZINC06845962,805.153,815.073,-3.08725,-6.83316,45.0,-17.31
ZINC04372600,805.159,806.639,1.21499,-2.69533,36.0,-19.080000000000002
ZINC30740805,805.166,608.232,-0.824192,197.758,33.0,-15.84
ZINC03168593,805.182,787.396,-3.03193,20.8171,48.0,-13.18
ZINC12818621,805.183,606.506,98.861,99.8153,57.0,-17.11
ZINC02794487,805.186,688.174,6.2994,110.712,60.0,-12.01
ZINC09927367,805.194,597.278,103.803,104.113,39.0,-11.01
ZINC10716126,805.206,811.116,-2.5156,-3.39426,75.0,-13.25
ZINC31468995,805.215,403.699,-3.37538,404.891,72.0,-16.17
ZINC31875801,805.232,709.233,-3.07822,99.0772,51.0,-17.740000000000002
ZINC31394429,805.236,544.652,-3.86187,264.447,60.0,-14.94
ZINC15166889,805.24,809.386,-3.79736,-0.349052,57.0,-15.18
ZINC20032260,805.253,630.055,184.696,-9.49794,78.0,-15.620000000000001
ZINC02389578,805.257,722.084,82.6732,0.499488,78.0,-19.06
ZINC08582695,805.263,399.662,162.124,243.478,72.0,-11.870000000000001
ZINC00753778,805.272,812.247,-4.42028,-2.55468,36.0,-10.27
ZINC15984349,805.272,717.504,-0.829211,88.5973,51.0,-16.29
ZINC14902286,805.272,535.015,109.235,161.023,57.0,-14.39
ZINC14001547,805.272,682.778,123.671,-1.17611,45.0,-12.76
ZINC09948922,805.284,299.4,177.656,328.228,54.0,-15.610000000000001
ZINC14656591,805.285,481.939,132.147,191.198,45.0,-16.1
ZINC07596179,805.293,783.633,-1.1696,22.8296,39.0,-14.27
ZINC23369789,805.324,647.557,39.3176,118.449,48.0,-11.57
ZINC06845962,805.329,815.306,-3.11664,-6.86002,45.0,-17.31
ZINC27382163,805.334,472.96,50.6713,281.702,30.0,-12.05
ZINC11670337,805.339,737.466,8.79002,59.0827,60.0,-19.1
ZINC14543203,805.34,726.373,74.0338,4.93302,45.0,-17.81
ZINC05256676,805.376,709.789,8.22655,87.3605,33.0,-13.76
ZINC21287427,805.407,814.172,1.27626,-10.0408,54.0,-12.780000000000001
ZINC26674554,805.415,665.988,-1.21499,140.642,57.0,-16.89
ZINC28961397,805.434,543.205,168.038,94.1907,57.0,-16.2
BDB5452,805.458,642.027,79.7318,83.699,36.0,-15.74
ZINC30990486,805.46,451.239,109.86,244.362,57.0,-14.44
ZINC27673753,805.475,532.445,192.467,80.5624,36.0,-15.3
ZINC08613979,805.499,474.518,6.03828,324.943,66.0,-17.2
ZINC05842609,805.514,702.046,0.620662,102.848,39.0,-9.77
ZINC20912340,805.523,810.618,-4.37249,-0.722718,69.0,-13.51
ZINC21048332,805.541,568.834,1.0427,235.664,48.0,-11.24
ZINC10834939,805.565,631.376,-2.8261,177.016,60.0,-15.71
ZINC24122837,805.568,638.806,-3.49557,170.257,66.0,-13.17
ZINC27382163,805.569,553.987,87.6161,163.965,30.0,-15.67
ZINC29424726,805.575,789.991,-2.44937,18.0326,48.0,-15.77
ZINC29982815,805.588,467.751,22.4124,315.424,87.0,-17.82
ZINC12224810,805.593,397.162,203.991,204.44,45.0,-17.13
ZINC18135386,805.597,661.893,-0.129682,143.833,45.0,-17.740000000000002
ZINC20425160,805.623,814.798,-3.4471,-5.72766,51.0,-15.030000000000001
ZINC05104248,805.625,830.21,-6.11753,-18.4672,66.0,-20.18
ZINC14950465,805.638,754.549,25.5605,25.5279,72.0,-20.42
ZINC14943131,805.638,320.928,231.83,252.88,54.0,-18.11
BDB5450,805.643,601.658,119.694,84.2911,84.0,-15.040000000000001
ZINC13038624,805.661,701.106,-4.73644,109.292,90.0,-18.650000000000002
ZINC09129799,805.67,694.629,107.502,3.53932,51.0,-11.78
ZINC23454474,805.685,664.046,52.7376,88.9009,54.0,-14.35
ZINC05463841,805.698,787.462,-4.57839,22.8146,54.0,-16.35
ZINC09948922,805.709,817.12,-6.97676,-4.43478,66.0,-14.34
ZINC09509020,805.712,474.284,315.069,16.3579,63.0,-15.55
ZINC26646291,805.722,780.982,25.8794,-1.13995,42.0,-14.51
ZINC30740805,805.741,810.413,-0.846774,-3.82464,57.0,-14.13
ZINC09530886,805.754,645.577,81.8204,78.357,57.0,-19.12
ZINC17204260,805.765,674.927,133.585,-2.74661,54.0,-13.07
ZINC21361355,805.787,220.904,111.676,473.207,63.0,-9.1
ZINC11408201,805.788,637.066,-1.79797,170.52,66.0,-15.860000000000001
ZINC21662203,805.816,801.852,3.30975,0.654513,45.0,-13.5
ZINC03530872,805.833,748.987,-7.42349,64.2705,60.0,-13.48
ZINC23861545,805.843,633.268,12.0151,160.559,57.0,-14.98
ZINC04927456,805.873,805.165,-2.53835,3.24623,48.0,-18.22
ZINC29424726,805.885,667.897,-1.41057,139.399,48.0,-15.860000000000001
ZINC04258582,805.89,779.387,-3.6431,30.1455,39.0,-12.1
ZINC20583451,805.904,819.918,-6.84453,-7.16908,45.0,-21.41
ZINC12419720,805.905,611.796,101.038,93.071,36.0,-10.620000000000001
ZINC28291742,805.931,778.998,18.0666,8.86659,48.0,-15.21
ZINC22849608,805.954,752.981,74.6346,-21.6618,84.0,-15.01
ZINC01650029,805.954,827.506,-7.12085,-14.4309,57.0,-15.36
ZINC03000578,805.977,625.661,90.8386,89.4767,39.0,-21.91
ZINC04355163,805.982,718.154,-4.04037,91.8687,84.0,-19.69
ZINC14953195,805.984,529.394,134.598,141.992,42.0,-12.31
ZINC26151106,806.001,630.127,90.3184,85.5559,54.0,-17.41
ZINC29982815,806.009,552.957,41.71,211.342,45.0,-11.1
ZINC22262399,806.032,509.715,87.0214,209.296,69.0,-7.640000000000001
ZINC22843159,806.038,562.631,47.622,195.784,75.0,-18.39
BDB13906,806.057,609.274,90.14,106.642,42.0,-11.99
ZINC22468849,806.085,777.69,30.4761,-2.08099,78.0,-16.15
ZINC31383965,806.102,514.825,-4.23957,295.517,45.0,-19.0
ZINC15406385,806.11,572.313,240.376,-6.57837,54.0,-6.48
ZINC15190104,806.113,636.663,29.8655,139.584,51.0,-18.28
ZINC15733773,806.118,423.477,85.7962,296.845,75.0,-14.88
ZINC28726390,806.151,806.816,-1.49829,0.833403,39.0,-11.35
ZINC22660346,806.169,792.201,-1.23947,15.2077,54.0,-14.57
ZINC12570106,806.169,646.956,89.196,70.0171,75.0,-13.120000000000001
ZINC00998893,806.179,587.201,224.896,-5.91794,48.0,-13.370000000000001
ZINC23473809,806.199,255.89,71.909,478.401,42.0,-15.950000000000001
ZINC18135386,806.219,814.018,-4.36543,-3.43376,54.0,-18.8
ZINC12784804,806.232,821.683,-5.21071,-10.241,63.0,-18.330000000000002
ZINC22926646,806.238,599.505,93.4085,113.325,30.0,-15.32
ZINC29976590,806.241,540.899,268.353,-3.01143,30.0,-14.620000000000001
ZINC15759120,806.244,237.462,445.715,123.066,69.0,-16.05
ZINC23454474,806.248,665.094,52.2545,88.9001,54.0,-14.35
ZINC11612972,806.265,740.52,-0.36265,66.1081,30.0,-16.47
ZINC29311214,806.295,521.993,-0.403411,284.706,30.0,-16.32
ZINC05886175,806.305,809.2,-2.02992,-0.864821,42.0,-15.01
ZINC27605261,806.315,822.801,-2.58307,-13.9032,45.0,-15.99
ZINC31706121,806.321,391.278,206.549,208.494,57.0,-15.8
ZINC08905788,806.356,581.334,194.108,30.9142,57.0,-16.9
ZINC12818621,806.362,669.893,48.6823,87.7868,21.0,-20.85
ZINC08613979,806.37,695.286,-2.75896,113.843,30.0,-14.8
ZINC31761659,806.377,776.205,-3.93245,34.1051,60.0,-12.1
ZINC11220330,806.392,409.588,90,306.804,39.0,-17.330000000000002
ZINC29172143,806.392,466.362,45.4051,294.626,57.0,-17.01
ZINC22727394,806.413,741.785,-4.21567,68.8439,57.0,-21.990000000000002
ZINC28990196,806.415,822.834,-9.9825,-6.43624,63.0,-17.41
ZINC16130831,806.425,269.34,155.525,381.56,45.0,-13.43
ZINC05025058,806.452,325.41,-1.86058,482.903,66.0,-15.51
ZINC27499963,806.468,616.91,70.7479,118.81,45.0,-21.76
ZINC16923173,806.506,630.481,7.62671,168.399,45.0,-14.21
ZINC20572283,806.529,805.65,-1.63243,2.51148,48.0,-15.09
ZINC23418871,806.544,749.391,27.1598,29.9929,39.0,-19.150000000000002
ZINC31658054,806.552,812.032,-1.78659,-3.69385,48.0,-13.030000000000001
ZINC14945444,806.614,815.098,-3.87261,-4.61217,33.0,-18.84
ZINC02662101,806.649,582.103,-5.35677,229.903,63.0,-11.700000000000001
ZINC28419413,806.653,585.71,-5.25255,226.195,42.0,-16.68
ZINC08768593,806.656,826.747,-12.707,-7.38398,57.0,-14.52
ZINC00718631,806.668,757.117,11.9698,37.5813,42.0,-13.73
ZINC07719367,806.671,671.708,-0.36579,135.328,57.0,-15.52
ZINC31891915,806.681,811.429,-0.918089,-3.82963,30.0,-15.39
ZINC06364889,806.692,559.205,-0.729477,248.216,60.0,-12.08
ZINC12339360,806.697,806.691,-4.64576,4.65127,51.0,-11.76
ZINC27802694,806.703,791.597,-3.7062,18.8115,51.0,-21.650000000000002
ZINC31410065,806.716,807.034,1.105,-1.42323,27.0,-12.69
ZINC18010993,806.721,471.311,73.6309,261.78,42.0,-14.11
ZINC05842353,806.722,818.853,-5.07533,-7.05581,69.0,-20.06
ZINC17127289,806.734,588.545,131.665,86.5247,42.0,-13.52
ZINC02940448,806.769,638.822,24.347,143.6,63.0,-13.43
BDB13916,806.805,661.101,72.9583,72.7453,45.0,-15.1
ZINC23420394,806.818,766.249,-2.73186,43.3011,42.0,-14.39
ZINC31891915,806.82,724.621,-3.69426,85.8934,60.0,-13.290000000000001
ZINC13555346,806.829,819.067,-8.27176,-3.96607,48.0,-11.98
ZINC30741891,806.829,810.498,-2.79825,-0.870877,54.0,-16.7
ZINC06845962,806.859,816.791,-3.09903,-6.83325,45.0,-17.31
ZINC26208276,806.865,482.113,114.501,210.251,69.0,-13.75
ZINC30550114,806.868,494.612,132.778,179.478,42.0,-13.17
ZINC09560611,806.87,788.33,8.08064,10.4588,45.0,-19.46
ZINC07719367,806.881,663.168,28.6535,115.059,45.0,-14.09
ZINC18655073,806.887,680.277,87.5519,39.0575,36.0,-13.14
ZINC04113031,806.887,720.283,10.0985,76.5049,66.0,-14.52
ZINC02662101,806.912,803.63,1.06718,2.21506,81.0,-16.69
ZINC30740805,806.93,578.846,35.9152,192.169,18.0,-15.57
BDB13903,806.945,770.317,-1.18469,37.8126,60.0,-10.43
ZINC26794472,806.957,720.45,18.0347,68.472,63.0,-17.95
ZINC31468995,806.957,595.163,-3.40952,215.204,48.0,-17.62
ZINC14048268,806.967,311.768,4.90724,490.292,69.0,-13.75
ZINC10197754,806.969,488.59,-7.43439,325.813,72.0,-14.370000000000001
ZINC28726390,806.972,804.118,-4.3179,7.17254,57.0,-11.72
ZINC27233669,806.975,610.491,191.642,4.84116,63.0,-16.67
ZINC30937390,806.977,373.765,220.194,213.018,51.0,-12.82
ZINC26236562,807,797.859,-4.10147,13.243,57.0,-16.53
ZINC21006552,807.014,809.297,11.9361,-14.219,51.0,-13.51
ZINC31824491,807.018,816.775,-6.90995,-2.84702,66.0,-13.89
ZINC27860100,807.047,641.143,46.9944,118.91,57.0,-12.43
ZINC22543647,807.051,642.331,-1.69243,166.413,48.0,-13.08
ZINC20151628,807.061,571.015,153.427,82.6184,33.0,-6.6000000000000005
ZINC14880236,807.067,300.923,188.371,317.773,63.0,-17.21
ZINC25225999,807.099,564.001,-1.89704,244.994,42.0,-15.17
ZINC31383965,807.104,701.819,-1.65969,106.945,42.0,-13.17
ZINC01642445,807.113,718.199,38.3814,50.5326,42.0,-15.34
ZINC08893836,807.135,778.922,24.6012,3.61169,39.0,-20.79
ZINC17127289,807.139,496.985,-1.19696,311.351,39.0,-9.450000000000001
ZINC23352832,807.164,811.913,-0.540523,-4.20802,54.0,-15.05
ZINC22526596,807.179,736.788,20.3549,50.0362,66.0,-14.82
ZINC07400412,807.189,774.339,8.71767,24.1329,39.0,-15.200000000000001
ZINC07344925,807.197,464.805,5.43876,336.954,63.0,-13.84
ZINC09555039,807.202,806.27,1.21326,-0.281323,18.0,-10.23
ZINC27558343,807.227,537.898,40.6969,228.632,60.0,-16.59
ZINC17334414,807.23,609.965,97.5566,99.7086,42.0,-15.450000000000001
ZINC23876670,807.253,654.414,-2.10469,154.944,30.0,-15.52
ZINC14001547,807.255,819.873,-5.42599,-7.19172,42.0,-18.150000000000002
ZINC10122897,807.267,496.463,3.45103,307.353,96.0,-16.17
ZINC31957927,807.308,773.417,26.0197,7.87117,30.0,-4.33
ZINC29370695,807.316,541.367,0.485567,265.463,48.0,-18.52
ZINC26606200,807.328,638.172,83.1966,85.9592,54.0,-17.25
ZINC09530886,807.329,584.163,225.056,-1.88991,66.0,-18.71
BDB13901,807.33,745.062,29.7257,32.5422,48.0,-8.69
ZINC16447750,807.336,662.998,136.66,7.67846,54.0,-16.12
ZINC29311214,807.34,573.4,-4.77579,238.716,36.0,-17.400000000000002
ZINC10731590,807.352,809.074,-0.735323,-0.987492,27.0,-17.97
ZINC12916602,807.358,779.359,7.226,20.7725,33.0,-9.18
ZINC12951789,807.361,758.096,-6.43441,55.6992,57.0,-12.84
ZINC12339360,807.381,664.241,-1.11414,144.254,63.0,-16.080000000000002
ZINC26878412,807.387,809.166,0.929713,-2.70825,42.0,-10.11
ZINC31405990,807.392,634.516,-5.62464,178.501,72.0,-20.09
ZINC16864107,807.416,794.572,-2.73413,15.5782,36.0,-11.56
ZINC13921987,807.419,533.204,2.0373,272.177,84.0,-17.31
ZINC05525510,807.419,531.061,-1.56443,277.923,54.0,-8.38
ZINC15434705,807.445,626.534,96.2895,84.6215,48.0,-12.280000000000001
ZINC14258569,807.45,809.965,-0.210847,-2.30479,27.0,-11.03
BDB27964,807.475,759.654,22.4274,25.3942,78.0,-15.950000000000001
ZINC05840331,807.5,718.736,88.7641,0,45.0,-16.97
ZINC31843170,807.511,804.504,2.97082,0.036319,30.0,-9.450000000000001
ZINC26795175,807.518,814.944,-2.11432,-5.31193,51.0,-7.0200000000000005
ZINC12224810,807.524,180.949,-6.55476,633.129,42.0,-12.51
ZINC05166718,807.526,322.853,0.0360661,484.637,36.0,-16.65
ZINC01934120,807.564,556.765,-3.95493,254.754,63.0,-15.42
ZINC09487955,807.576,800.163,8.3774,-0.964293,84.0,-17.490000000000002
ZINC13585214,807.578,622.051,38.473,147.054,69.0,-20.04
ZINC04911277,807.603,691.53,-0.0779011,116.152,30.0,-16.080000000000002
ZINC26272409,807.62,503.666,104.723,199.231,33.0,-8.72
ZINC05882281,807.646,792.994,1.1563,13.4956,42.0,-14.74
ZINC00982363,807.653,499.924,0.689942,307.039,60.0,-13.09
ZINC04698123,807.655,777.211,16.6077,13.8356,54.0,-11.6
ZINC04911277,807.692,720.327,-1.77308,89.1377,48.0,-17.8
ZINC30937390,807.731,797.911,-1.60748,11.4273,57.0,-14.870000000000001
ZINC11227620,807.739,569.714,206.625,31.4001,57.0,-10.71
ZINC09015506,807.749,436.505,374.158,-2.91435,36.0,-16.62
ZINC20092102,807.762,798.391,-2.20859,11.5788,63.0,-12.19
ZINC22362469,807.772,812.459,-2.17229,-2.51452,54.0,-19.330000000000002
ZINC14656591,807.783,286.294,195.927,325.562,57.0,-15.030000000000001
ZINC26616407,807.784,576.558,-6.64831,237.874,57.0,-18.44
ZINC09669156,807.793,484.307,85.778,237.708,27.0,-13.51
ZINC11408201,807.799,622.2,104.409,81.1899,66.0,-13.48
BDB13913,807.799,557.529,139.791,110.479,60.0,-17.75
ZINC25217495,807.856,819.778,-3.62475,-8.29767,45.0,-16.52
ZINC00692674,807.859,606.448,0.31292,201.099,51.0,-20.31
ZINC16021666,807.87,649.057,38.7325,120.081,57.0,-19.02
ZINC06102500,807.894,819.754,-5.69338,-6.16675,27.0,-8.67
ZINC25347454,807.924,806.324,-1.92327,3.52382,36.0,-17.26
ZINC09015506,807.99,801.138,-0.33949,7.1913,51.0,-12.65
ZINC27450238,808.01,376.872,197.958,233.18,39.0,-15.870000000000001
ZINC31778866,808.021,744.289,54.3802,9.35154,99.0,-21.79
ZINC02300986,808.031,693.958,-2.43752,116.511,30.0,-16.490000000000002
ZINC13756574,808.032,543.077,116.03,148.924,33.0,-16.52
ZINC12224810,808.048,685.049,95.1368,27.8624,48.0,-11.58
ZINC16026822,808.05,801.57,15.7767,-9.2967,39.0,-17.1
ZINC30957050,808.056,711.385,-9.28813,105.959,72.0,-14.22
ZINC26730589,808.085,807.99,-3.51239,3.60792,39.0,-18.5
ZINC15518330,808.1,540.496,60.7157,206.889,69.0,-13.33
ZINC14490556,808.114,631.704,94.3597,82.0501,69.0,-14.93
ZINC14842710,808.118,301.248,56.3338,450.536,57.0,-15.85
ZINC19324236,808.134,537.932,268.384,1.81784,66.0,-11.48
ZINC05842609,808.153,822.384,-4.17005,-10.0617,42.0,-11.39
ZINC05256676,808.157,476.029,239.323,92.8051,30.0,-9.11
ZINC03168593,808.235,697.176,39.4312,71.628,48.0,-18.31
ZINC14635208,808.3,768.439,-1.28695,41.1478,30.0,-19.240000000000002
ZINC25245897,808.305,696.689,1.05985,110.556,63.0,-15.99
ZINC25217495,808.312,526.82,199.402,82.0899,51.0,-17.48
ZINC21076380,808.326,639.818,102.8,65.7074,66.0,-13.21
ZINC10736068,808.345,660.504,-1.86743,149.709,78.0,-14.61
ZINC31670769,808.349,774.504,-1.95008,35.7954,57.0,-14.81
ZINC09009590,808.354,815.828,-7.40424,-0.0700178,78.0,-19.580000000000002
BDB27965,808.389,760.012,22.4649,25.9122,78.0,-15.950000000000001
ZINC30505968,808.389,777.219,5.07658,26.0935,60.0,-9.8
ZINC26878412,808.425,796.127,5.56403,6.73448,33.0,-20.400000000000002
ZINC29082038,808.426,611.386,-1.67418,198.714,36.0,-15.41
ZINC11220330,808.43,332.309,-3.16118,479.282,36.0,-16.01
ZINC04355163,808.444,405.144,133.236,270.064,78.0,-12.46
ZINC14963018,808.445,801.65,9.11845,-2.32385,24.0,-16.57
ZINC15188592,808.446,420.289,235.344,152.813,69.0,-12.370000000000001
ZINC25665353,808.453,310.726,174.939,322.788,48.0,-12.96
ZINC07596179,808.457,729.114,-4.57815,83.9208,54.0,-19.52
ZINC25245897,808.469,183.324,123.554,501.59,63.0,-19.82
ZINC12648726,808.481,752.99,55.4907,0,57.0,-14.13
ZINC09541466,808.494,720.564,89.0025,-1.07278,51.0,-14.0
ZINC15959837,808.502,655.743,121.05,31.71,66.0,-15.72
ZINC29638374,808.504,457.949,272.862,77.6926,84.0,-20.56
ZINC29251543,808.516,769.581,42.4683,-3.53379,66.0,-16.01
ZINC16644882,808.54,818.918,-6.64915,-3.72863,60.0,-14.66
ZINC12653493,808.541,254.263,-6.59694,560.875,48.0,-14.27
ZINC20647470,808.562,584.931,225.518,-1.88733,66.0,-19.42
ZINC09309890,808.566,691.559,21.4073,95.6,54.0,-17.72
ZINC12224810,808.585,474.062,174.79,159.733,39.0,-12.56
ZINC04258582,808.602,641.317,83.7402,83.5456,24.0,-15.76
ZINC12710621,808.605,642.811,77.7033,88.0909,66.0,-16.71
ZINC19541862,808.614,771.692,35.1857,1.73654,54.0,-13.81
ZINC22866545,808.62,249.801,-2.39994,561.219,60.0,-15.82
ZINC29807993,808.621,430.056,148.451,230.114,60.0,-14.77
ZINC04899398,808.623,421.554,275.837,111.232,42.0,-15.16
ZINC26151106,808.624,671.545,65.6027,71.476,63.0,-20.37
ZINC05227114,808.626,545.629,4.49339,258.503,33.0,-17.16
ZINC00850756,808.642,815.902,-7.25938,0,39.0,-20.080000000000002
ZINC29082038,808.642,631.34,-1.78645,179.089,30.0,-13.700000000000001
ZINC15406385,808.651,714.393,94.9912,-0.733899,30.0,-11.77
ZINC23452226,808.657,697.662,-2.23264,113.227,87.0,-16.71
ZINC12982688,808.659,793.703,15.6508,-0.695009,24.0,-10.27
ZINC00998893,808.67,566.39,123.228,119.052,39.0,-20.07
ZINC28604365,808.68,725.821,42.3057,40.553,45.0,-16.96
ZINC26886322,808.735,649.267,-0.849156,160.317,54.0,-13.99
ZINC02162804,808.735,532.654,153.824,122.257,66.0,-14.200000000000001
ZINC11670337,808.736,710.065,104.551,-5.87936,54.0,-20.48
